Council,Region,Year,PropertyType,NumSales,MedianPrice,MeanPrice,YoY_Median_Growth_Pct,Median_Index_2004base,IsAggregate,IsPreliminary
Stonnington City,Metro Melbourne,2013,Unit/Apartment,2700,560000,677681,7.69,167.2,FALSE,FALSE
Stonnington City,Metro Melbourne,2014,Unit/Apartment,2785,578000,710865,3.21,172.5,FALSE,FALSE
Stonnington City,Metro Melbourne,2015,Unit/Apartment,3077,623250,799545,7.83,186,FALSE,FALSE
Stonnington City,Metro Melbourne,2016,Unit/Apartment,2523,660000,886714,5.9,197,FALSE,FALSE
Stonnington City,Metro Melbourne,2017,Unit/Apartment,2457,655000,902927,-0.76,195.5,FALSE,FALSE
Stonnington City,Metro Melbourne,2018,Unit/Apartment,1941,650000,913294,-0.76,194,FALSE,FALSE
Stonnington City,Metro Melbourne,2019,Unit/Apartment,1693,640000,914904,-1.54,191,FALSE,FALSE
Stonnington City,Metro Melbourne,2020,Unit/Apartment,1545,670000,924261,4.69,200,FALSE,FALSE
Stonnington City,Metro Melbourne,2021,Unit/Apartment,2484,699500,1005413,4.4,208.8,FALSE,FALSE
Stonnington City,Metro Melbourne,2022,Unit/Apartment,2091,660000,987152,-5.65,197,FALSE,FALSE
Stonnington City,Metro Melbourne,2023,Unit/Apartment,2183,640000,930032,-3.03,191,FALSE,FALSE
Stonnington City,Metro Melbourne,2024,Unit/Apartment,2409,615000,854769,-3.91,183.6,FALSE,FALSE
Stonnington City,Metro Melbourne,2025,Unit/Apartment,300,536500,698803,-12.76,160.1,FALSE,TRUE
Stonnington City,Metro Melbourne,2004,Vacant Land,3,396000,308666,,100,FALSE,FALSE
Stonnington City,Metro Melbourne,2005,Vacant Land,6,145000,183900,-63.38,36.6,FALSE,FALSE
Stonnington City,Metro Melbourne,2006,Vacant Land,7,300000,235857,106.9,75.8,FALSE,FALSE
Stonnington City,Metro Melbourne,2007,Vacant Land,5,256300,344260,-14.57,64.7,FALSE,FALSE
Stonnington City,Metro Melbourne,2008,Vacant Land,4,124250,182775,-51.52,31.4,FALSE,FALSE
Stonnington City,Metro Melbourne,2009,Vacant Land,0,0,0,-100,0,FALSE,FALSE
Stonnington City,Metro Melbourne,2010,Vacant Land,0,0,0,,0,FALSE,FALSE
Stonnington City,Metro Melbourne,2011,Vacant Land,0,0,0,,0,FALSE,FALSE
Stonnington City,Metro Melbourne,2012,Vacant Land,1,372000,372000,inf,93.9,FALSE,FALSE
Stonnington City,Metro Melbourne,2013,Vacant Land,1,302500,302500,-18.68,76.4,FALSE,FALSE
Stonnington City,Metro Melbourne,2014,Vacant Land,2,362000,362000,19.67,91.4,FALSE,FALSE
Stonnington City,Metro Melbourne,2015,Vacant Land,0,0,0,-100,0,FALSE,FALSE
Stonnington City,Metro Melbourne,2016,Vacant Land,1,1660000,1660000,inf,419.2,FALSE,FALSE
Stonnington City,Metro Melbourne,2017,Vacant Land,1,4450000,4450000,168.07,1123.7,FALSE,FALSE
Stonnington City,Metro Melbourne,2018,Vacant Land,3,960000,1610666,-78.43,242.4,FALSE,FALSE
Stonnington City,Metro Melbourne,2019,Vacant Land,1,350453,350453,-63.49,88.5,FALSE,FALSE
Stonnington City,Metro Melbourne,2020,Vacant Land,8,2150000,3013833,513.49,542.9,FALSE,FALSE
Stonnington City,Metro Melbourne,2021,Vacant Land,13,1540000,2926709,-28.37,388.9,FALSE,FALSE
Stonnington City,Metro Melbourne,2022,Vacant Land,4,1567997,1708998,1.82,396,FALSE,FALSE
Stonnington City,Metro Melbourne,2023,Vacant Land,11,1450000,1696772,-7.53,366.2,FALSE,FALSE
Stonnington City,Metro Melbourne,2024,Vacant Land,10,2017500,3005740,39.14,509.5,FALSE,FALSE
Stonnington City,Metro Melbourne,2025,Vacant Land,1,165000,165000,-91.82,41.7,FALSE,TRUE
Strathbogie Shire,Regional Victoria,2004,House,135,155000,172762,,100,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2005,House,138,156500,170719,0.97,101,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2006,House,152,175000,188396,11.82,112.9,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2007,House,138,185000,198837,5.71,119.4,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2008,House,111,182000,210140,-1.62,117.4,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2009,House,154,185000,209111,1.65,119.4,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2010,House,142,226000,246670,22.16,145.8,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2011,House,118,212500,227008,-5.97,137.1,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2012,House,145,220000,231527,3.53,141.9,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2013,House,158,238750,258202,8.52,154,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2014,House,138,246000,258561,3.04,158.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2015,House,131,245000,292293,-0.41,158.1,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2016,House,140,279000,303907,13.88,180,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2017,House,170,288750,301611,3.49,186.3,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2018,House,156,310000,320878,7.36,200,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2019,House,156,339000,366700,9.35,218.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2020,House,107,370000,404420,9.14,238.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2021,House,192,450000,481786,21.62,290.3,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2022,House,150,522000,569603,16,336.8,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2023,House,130,543000,554137,4.02,350.3,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2024,House,123,560000,556731,3.13,361.3,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2025,House,26,488500,515076,-12.77,315.2,FALSE,TRUE
Strathbogie Shire,Regional Victoria,2004,Unit/Apartment,10,152750,137450,,100,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2005,Unit/Apartment,11,155000,155636,1.47,101.5,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2006,Unit/Apartment,14,172500,205508,11.29,112.9,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2007,Unit/Apartment,22,165000,187847,-4.35,108,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2008,Unit/Apartment,15,177500,180966,7.58,116.2,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2009,Unit/Apartment,22,192500,192272,8.45,126,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2010,Unit/Apartment,22,247000,233409,28.31,161.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2011,Unit/Apartment,12,222500,243000,-9.92,145.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2012,Unit/Apartment,28,191500,200464,-13.93,125.4,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2013,Unit/Apartment,17,195000,206558,1.83,127.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2014,Unit/Apartment,22,227500,234000,16.67,148.9,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2015,Unit/Apartment,19,280000,274526,23.08,183.3,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2016,Unit/Apartment,24,225000,202083,-19.64,147.3,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2017,Unit/Apartment,21,235000,221761,4.44,153.8,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2018,Unit/Apartment,28,257000,260696,9.36,168.2,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2019,Unit/Apartment,25,250000,297860,-2.72,163.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2020,Unit/Apartment,19,350000,325500,40,229.1,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2021,Unit/Apartment,9,415000,416000,18.57,271.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2022,Unit/Apartment,15,350000,383733,-15.66,229.1,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2023,Unit/Apartment,13,410000,468653,17.14,268.4,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2024,Unit/Apartment,12,457500,440666,11.59,299.5,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2025,Unit/Apartment,0,0,0,-100,0,FALSE,TRUE
Strathbogie Shire,Regional Victoria,2004,Vacant Land,72,50350,49444,,100,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2005,Vacant Land,29,68000,85293,35.05,135.1,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2006,Vacant Land,51,75000,69881,10.29,149,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2007,Vacant Land,38,80000,79804,6.67,158.9,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2008,Vacant Land,21,75000,73404,-6.25,149,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2009,Vacant Land,44,70250,71170,-6.33,139.5,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2010,Vacant Land,41,77000,84896,9.61,152.9,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2011,Vacant Land,42,90500,101033,17.53,179.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2012,Vacant Land,52,84500,99423,-6.63,167.8,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2013,Vacant Land,37,88000,93292,4.14,174.8,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2014,Vacant Land,53,106000,100166,20.45,210.5,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2015,Vacant Land,49,95000,96469,-10.38,188.7,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2016,Vacant Land,67,111000,107417,16.84,220.5,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2017,Vacant Land,67,105000,114862,-5.41,208.5,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2018,Vacant Land,94,120000,125356,14.29,238.3,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2019,Vacant Land,65,147500,153738,22.92,292.9,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2020,Vacant Land,104,170000,186326,15.25,337.6,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2021,Vacant Land,124,220000,228747,29.41,436.9,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2022,Vacant Land,73,265000,239500,20.45,526.3,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2023,Vacant Land,42,264000,255095,-0.38,524.3,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2024,Vacant Land,34,250000,273073,-5.3,496.5,FALSE,FALSE
Strathbogie Shire,Regional Victoria,2025,Vacant Land,6,259500,254000,3.8,515.4,FALSE,TRUE
Surf Coast Shire,Regional Victoria,2004,House,555,380000,421019,,100,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2005,House,568,387500,452077,1.97,102,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2006,House,534,400000,463710,3.23,105.3,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2007,House,710,447750,495685,11.94,117.8,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2008,House,482,481000,538948,7.43,126.6,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2009,House,588,489000,549008,1.66,128.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2010,House,629,550000,627603,12.47,144.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2011,House,521,577500,638511,5,152,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2012,House,471,570000,641705,-1.3,150,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2013,House,604,586000,640112,2.81,154.2,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2014,House,618,599499,666301,2.3,157.8,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2015,House,724,630000,716615,5.09,165.8,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2016,House,687,670000,723422,6.35,176.3,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2017,House,733,750000,820730,11.94,197.4,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2018,House,538,825000,905328,10,217.1,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2019,House,536,835000,923085,1.21,219.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2020,House,650,938000,1097573,12.34,246.8,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2021,House,657,1265000,1441907,34.86,332.9,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2022,House,489,1400000,1561437,10.67,368.4,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2023,House,463,1300000,1487178,-7.14,342.1,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2024,House,542,1240000,1403270,-4.62,326.3,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2025,House,59,1275000,1513795,2.82,335.5,FALSE,TRUE
Surf Coast Shire,Regional Victoria,2004,Unit/Apartment,156,340500,403053,,100,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2005,Unit/Apartment,174,395000,480563,16.01,116,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2006,Unit/Apartment,175,420000,473636,6.33,123.3,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2007,Unit/Apartment,194,390000,445390,-7.14,114.5,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2008,Unit/Apartment,169,480000,522185,23.08,141,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2009,Unit/Apartment,184,440000,487220,-8.33,129.2,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2010,Unit/Apartment,168,450000,489382,2.27,132.2,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2011,Unit/Apartment,145,467000,508159,3.78,137.2,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2012,Unit/Apartment,110,457500,506473,-2.03,134.4,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2013,Unit/Apartment,159,440000,473107,-3.83,129.2,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2014,Unit/Apartment,147,460000,487167,4.55,135.1,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2015,Unit/Apartment,142,485000,529077,5.43,142.4,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2016,Unit/Apartment,131,516500,556698,6.49,151.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2017,Unit/Apartment,157,587500,604673,13.75,172.5,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2018,Unit/Apartment,155,654000,686914,11.32,192.1,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2019,Unit/Apartment,119,645000,681214,-1.38,189.4,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2020,Unit/Apartment,149,650000,738265,0.78,190.9,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2021,Unit/Apartment,138,853000,965891,31.23,250.5,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2022,Unit/Apartment,103,936000,1026228,9.73,274.9,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2023,Unit/Apartment,81,950000,1041771,1.5,279,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2024,Unit/Apartment,79,875000,1035404,-7.89,257,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2025,Unit/Apartment,13,765000,925011,-12.57,224.7,FALSE,TRUE
Surf Coast Shire,Regional Victoria,2004,Vacant Land,244,175000,184866,,100,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2005,Vacant Land,244,179000,185972,2.29,102.3,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2006,Vacant Land,244,185000,196769,3.35,105.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2007,Vacant Land,351,200000,213126,8.11,114.3,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2008,Vacant Land,250,210000,225825,5,120,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2009,Vacant Land,307,210000,217878,0,120,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2010,Vacant Land,358,243000,260510,15.71,138.9,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2011,Vacant Land,155,284000,317099,16.87,162.3,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2012,Vacant Land,138,255000,285640,-10.21,145.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2013,Vacant Land,213,245000,268994,-3.92,140,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2014,Vacant Land,292,245000,271152,0,140,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2015,Vacant Land,356,255000,274648,4.08,145.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2016,Vacant Land,480,269000,313414,5.49,153.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2017,Vacant Land,662,291000,310113,8.18,166.3,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2018,Vacant Land,378,360000,378074,23.71,205.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2019,Vacant Land,255,412500,426682,14.58,235.7,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2020,Vacant Land,421,429000,453743,4,245.1,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2021,Vacant Land,253,439000,516545,2.33,250.9,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2022,Vacant Land,66,695000,709598,58.31,397.1,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2023,Vacant Land,54,668750,718074,-3.78,382.1,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2024,Vacant Land,71,645000,622607,-3.55,368.6,FALSE,FALSE
Surf Coast Shire,Regional Victoria,2025,Vacant Land,9,800000,779444,24.03,457.1,FALSE,TRUE
Swan Hill Rural City,Regional Victoria,2004,House,295,153000,156696,,100,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2005,House,291,177000,186892,15.69,115.7,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2006,House,281,187000,199814,5.65,122.2,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2007,House,277,187000,202126,0,122.2,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2008,House,208,186000,203157,-0.53,121.6,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2009,House,255,200000,208230,7.53,130.7,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2010,House,217,210000,223105,5,137.3,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2011,House,197,208000,212116,-0.95,135.9,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2012,House,224,205000,219558,-1.44,134,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2013,House,273,200000,211755,-2.44,130.7,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2014,House,246,208500,215933,4.25,136.3,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2015,House,260,216000,236764,3.6,141.2,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2016,House,270,240000,242331,11.11,156.9,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2017,House,318,225000,238442,-6.25,147.1,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2018,House,294,240500,266424,6.89,157.2,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2019,House,268,260000,274102,8.11,169.9,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2020,House,249,280000,300494,7.69,183,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2021,House,312,335000,352282,19.64,219,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2022,House,266,355000,392441,5.97,232,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2023,House,243,400000,420941,12.68,261.4,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2024,House,283,429000,466395,7.25,280.4,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2025,House,48,420000,410395,-2.1,274.5,FALSE,TRUE
Swan Hill Rural City,Regional Victoria,2004,Unit/Apartment,37,158000,181648,,100,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2005,Unit/Apartment,54,157000,164307,-0.63,99.4,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2006,Unit/Apartment,51,183000,179605,16.56,115.8,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2007,Unit/Apartment,62,214000,198237,16.94,135.4,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2008,Unit/Apartment,38,194500,207995,-9.11,123.1,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2009,Unit/Apartment,48,180000,187602,-7.46,113.9,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2010,Unit/Apartment,45,200000,208534,11.11,126.6,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2011,Unit/Apartment,42,194000,198976,-3,122.8,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2012,Unit/Apartment,38,189000,180223,-2.58,119.6,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2013,Unit/Apartment,45,184000,186774,-2.65,116.5,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2014,Unit/Apartment,52,178750,193298,-2.85,113.1,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2015,Unit/Apartment,58,188000,203064,5.17,119,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2016,Unit/Apartment,33,230000,218151,22.34,145.6,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2017,Unit/Apartment,38,222500,212092,-3.26,140.8,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2018,Unit/Apartment,46,208000,216239,-6.52,131.6,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2019,Unit/Apartment,43,245000,254220,17.79,155.1,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2020,Unit/Apartment,27,245000,254759,0,155.1,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2021,Unit/Apartment,33,290000,292969,18.37,183.5,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2022,Unit/Apartment,40,325000,362762,12.07,205.7,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2023,Unit/Apartment,29,340000,374291,4.62,215.2,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2024,Unit/Apartment,27,335000,355853,-1.47,212,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2025,Unit/Apartment,5,293000,299000,-12.54,185.4,FALSE,TRUE
Swan Hill Rural City,Regional Victoria,2004,Vacant Land,75,51000,52515,,100,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2005,Vacant Land,72,57000,61343,11.76,111.8,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2006,Vacant Land,74,60000,72876,5.26,117.6,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2007,Vacant Land,61,70000,69599,16.67,137.3,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2008,Vacant Land,62,52750,52256,-24.64,103.4,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2009,Vacant Land,117,65000,67749,23.22,127.5,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2010,Vacant Land,59,80500,79897,23.85,157.8,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2011,Vacant Land,55,70400,82117,-12.55,138,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2012,Vacant Land,46,79985,80897,13.62,156.8,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2013,Vacant Land,53,78100,77052,-2.36,153.1,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2014,Vacant Land,58,76750,77805,-1.73,150.5,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2015,Vacant Land,57,81500,79946,6.19,159.8,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2016,Vacant Land,38,50000,73351,-38.65,98,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2017,Vacant Land,49,100000,90996,100,196.1,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2018,Vacant Land,50,106500,110007,6.5,208.8,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2019,Vacant Land,54,105500,106726,-0.94,206.9,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2020,Vacant Land,89,122000,116268,15.64,239.2,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2021,Vacant Land,109,130000,139837,6.56,254.9,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2022,Vacant Land,59,170000,197691,30.77,333.3,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2023,Vacant Land,50,173500,151578,2.06,340.2,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2024,Vacant Land,44,169250,151619,-2.45,331.9,FALSE,FALSE
Swan Hill Rural City,Regional Victoria,2025,Vacant Land,5,126885,115670,-25.03,248.8,FALSE,TRUE
Towong Shire,Regional Victoria,2004,House,72,120000,137645,,100,FALSE,FALSE
Towong Shire,Regional Victoria,2005,House,91,140000,154090,16.67,116.7,FALSE,FALSE
Towong Shire,Regional Victoria,2006,House,77,160000,176714,14.29,133.3,FALSE,FALSE
Towong Shire,Regional Victoria,2007,House,70,160000,169920,0,133.3,FALSE,FALSE
Towong Shire,Regional Victoria,2008,House,56,150357,173164,-6.03,125.3,FALSE,FALSE
Towong Shire,Regional Victoria,2009,House,57,160000,177421,6.41,133.3,FALSE,FALSE
Towong Shire,Regional Victoria,2010,House,59,140000,168188,-12.5,116.7,FALSE,FALSE
Towong Shire,Regional Victoria,2011,House,67,165200,202361,18,137.7,FALSE,FALSE
Towong Shire,Regional Victoria,2012,House,73,160002,180856,-3.15,133.3,FALSE,FALSE
Towong Shire,Regional Victoria,2013,House,77,160000,183740,0,133.3,FALSE,FALSE
Towong Shire,Regional Victoria,2014,House,66,170000,177844,6.25,141.7,FALSE,FALSE
Towong Shire,Regional Victoria,2015,House,72,206250,217194,21.32,171.9,FALSE,FALSE
Towong Shire,Regional Victoria,2016,House,77,196000,206743,-4.97,163.3,FALSE,FALSE
Towong Shire,Regional Victoria,2017,House,64,215500,228531,9.95,179.6,FALSE,FALSE
Towong Shire,Regional Victoria,2018,House,77,236000,243356,9.51,196.7,FALSE,FALSE
Towong Shire,Regional Victoria,2019,House,64,236000,231328,0,196.7,FALSE,FALSE
Towong Shire,Regional Victoria,2020,House,95,235000,277905,-0.42,195.8,FALSE,FALSE
Towong Shire,Regional Victoria,2021,House,92,300000,323805,27.66,250,FALSE,FALSE
Towong Shire,Regional Victoria,2022,House,87,350000,381512,16.67,291.7,FALSE,FALSE
Towong Shire,Regional Victoria,2023,House,61,400000,406040,14.29,333.3,FALSE,FALSE
Towong Shire,Regional Victoria,2024,House,54,382500,416046,-4.37,318.8,FALSE,FALSE
Towong Shire,Regional Victoria,2025,House,10,470000,444100,22.88,391.7,FALSE,TRUE
Towong Shire,Regional Victoria,2004,Unit/Apartment,5,95000,81600,,100,FALSE,FALSE
Towong Shire,Regional Victoria,2005,Unit/Apartment,4,94500,138500,-0.53,99.5,FALSE,FALSE
Towong Shire,Regional Victoria,2006,Unit/Apartment,4,52000,62250,-44.97,54.7,FALSE,FALSE
Towong Shire,Regional Victoria,2007,Unit/Apartment,4,63000,68000,21.15,66.3,FALSE,FALSE
Towong Shire,Regional Victoria,2008,Unit/Apartment,2,113500,113500,80.16,119.5,FALSE,FALSE
Towong Shire,Regional Victoria,2009,Unit/Apartment,3,130000,150000,14.54,136.8,FALSE,FALSE
Towong Shire,Regional Victoria,2010,Unit/Apartment,3,220000,236666,69.23,231.6,FALSE,FALSE
Towong Shire,Regional Victoria,2011,Unit/Apartment,5,68000,127000,-69.09,71.6,FALSE,FALSE
Towong Shire,Regional Victoria,2012,Unit/Apartment,4,146250,147375,115.07,153.9,FALSE,FALSE
Towong Shire,Regional Victoria,2013,Unit/Apartment,0,0,0,-100,0,FALSE,FALSE
Towong Shire,Regional Victoria,2014,Unit/Apartment,1,235000,235000,inf,247.4,FALSE,FALSE
